PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,PRICE,TOTAL_ORDERS,TOTAL_QUANTITY_SOLD,GROSS_REVENUE,NET_REVENUE,REFUND_AMOUNT,AVG_SELLING_PRICE
PROD001008,FLOATER SPORTS SANDAL,FOOTWEAR,KIDS FOOTWEAR,CAMPUS,799.0,546,2007,4451286.2,3952965.3600000003,498320.84,2217.88
PROD000342,THINKING FAST AND SLOW,BOOKS,NON-FICTION,DANIEL KAHNEMAN / PENGUIN,499.0,782,3900,5612527.41,5306413.22,306114.19,1439.11
PROD000687,MAGNESIUM GLYCINATE 400MG,HEALTH,SUPPLEMENTS,THORNE,1799.0,390,881,4520794.28,4147937.8600000003,372856.42,5131.44
PROD000234,TABLE LAMP WOODEN BASE,HOME,LIGHTING,JAINSONS EMPORIO,1999.0,810,2286,13186736.13,11726467.270000001,1460268.86,5768.48
PROD001078,ZIP-AROUND CLUTCH WALLET,BAGS & LUGGAGE,WALLETS,CAPRESE,1299.0,663,1531,5509263.15,4792908.100000001,716355.05,3598.47
PROD001032,BROGUE DERBY TAN BROWN,FOOTWEAR,FORMAL SHOES,CLARKS,8999.0,416,601,15542487.35,13879210.91,1663276.44,25861.04
PROD000278,LIQUID EYELINER SKETCH PEN,BEAUTY,MAKEUP,COLORBAR,399.0,816,2545,2778164.83,2447126.0700000003,331038.76,1091.62
PROD000982,ULTRABOOST 22 RUNNING,FOOTWEAR,MEN FOOTWEAR,ADIDAS,14999.0,577,833,34943011.63,30438031.950000003,4504979.68,41948.39
PROD000894,RULER METAL NON-SLIP 30CM,STATIONERY,WRITING TOOLS,STAEDTLER,299.0,670,3275,2765955.48,2583893.82,182061.66,844.57
PROD001141,BLUE YETI USB MIC,MUSIC & INSTRUMENTS,MICROPHONES,BLUE MICROPHONES,12999.0,332,480,17623625.6,16083089.250000002,1540536.35,36715.89
PROD000319,BATH TOWEL 600 GSM,BEAUTY,BATH & BODY,BOMBAY DYEING,899.0,861,3896,9813574.33,8770554.13,1043020.2,2518.88
PROD000408,TINKLE DIGEST,BOOKS,CHILDREN BOOKS,ACK MEDIA,150.0,652,1796,757293.31,718606.43,38686.88,421.66
PROD000850,EAR CLEANSING WIPES 60PCS,PETS,GROOMING,PETKIN,399.0,582,3358,3861059.63,3391542.6999999997,469516.93,1149.81
PROD001092,PACKING CUBES SET OF 6,BAGS & LUGGAGE,TRAVEL KITS,EAGLE CREEK,3999.0,751,1422,16185002.53,14501587.52,1683415.01,11381.86
PROD000325,NOSE & EAR TRIMMER,BEAUTY,GROOMING TOOLS,PHILIPS,999.0,557,2214,6298233.51,5822241.42,475992.09,2844.73
PROD000541,RC CAR OFF-ROAD 1:10 SCALE,TOYS,REMOTE CONTROL TOYS,REDCAT RACING,7999.0,619,894,20435543.42,17754993.82,2680549.6,22858.55
PROD000724,BAMBOO TOOTHBRUSH PACK OF 4,HEALTH,PERSONAL HYGIENE,BAMBOO INDIA,299.0,871,4253,3667841.8,3201620.67,466221.13,862.41
PROD001109,SQUIRE CLASSIC VIBE STRAT,MUSIC & INSTRUMENTS,GUITARS,SQUIER,29999.0,473,683,57128952.2,50074253.510000005,7054698.69,83644.15
PROD000966,KADA BANGLE MEN STEEL,JEWELLERY,BRACELETS,DARE BY VOYLLA,599.0,785,3234,5476199.99,4911994.7,564205.29,1693.32
PROD000665,MUSTARD SEEDS 250G,GROCERIES,STAPLES,MDH,49.0,1186,4295,605755.79,515808.88,89946.91,141.04
PROD001079,RFID LONG WALLET MULTI-SLOT,BAGS & LUGGAGE,WALLETS,BELLROY,6999.0,642,927,18437583.78,15675256.3,2762327.48,19889.52
PROD000858,OIL PASTEL SET OF 25,STATIONERY,PENS,CRAYOLA,299.0,1025,5267,4410080.4,4171892.5100000002,238187.89,837.3
PROD000742,ORGANIC OATS PORRIDGE 200G,BABY,BABY FOOD,SLURP FARM,349.0,760,1841,1864395.13,1669432.5699999998,194962.56,1012.71
PROD000799,SUCTION BOWL WITH LID,BABY,FEEDING ESSENTIALS,OXO TOT,999.0,736,3208,8784206.6,7727603.05,1056603.55,2738.22
PROD000955,EMERALD BEADED NECKLACE,JEWELLERY,NECKLACES,JAIPUR GEMS,3999.0,533,1160,12827020.31,11305746.27,1521274.04,11057.78
PROD000802,GRAIN FREE DOG FOOD 2KG,PETS,DOG FOOD,PEDIGREE,999.0,735,3056,8473674.31,7581803.5200000005,891870.79,2772.8
PROD000143,SILK POCKET SQUARE SET,CLOTHING,ACCESSORIES,RAYMOND,699.0,888,4133,7950997.74,7168538.5,782459.24,1923.78
PROD000974,TISSOT PRX POWERMATIC 80,JEWELLERY,WATCHES,TISSOT,45000.0,470,679,88117064.98,77619558.30000001,10497506.68,129774.76
PROD000135,BALLET FLATS,CLOTHING,FOOTWEAR,BATA,1499.0,853,1396,5875960.96,5250255.32,625705.64,4209.14
PROD000794,BABY SPOON & FORK SET SILICONE,BABY,FEEDING ESSENTIALS,MUNCHKIN,599.0,593,1423,2386628.3,2126493.98,260134.32,1677.18
PROD001240,STEEL ALMIRAH 2-DOOR OFFICE,OFFICE SUPPLIES,STORAGE CABINETS,GODREJ,14999.0,526,860,35810880.57,30481073.46,5329807.11,41640.56
PROD000685,BIOTIN 10000MCG 60 TABLETS,HEALTH,SUPPLEMENTS,HIMALAYAN ORGANICS,699.0,495,1800,3607927.68,3205028.97,402898.71,2004.4
PROD000891,MECHANICAL PENCIL 0.5MM,STATIONERY,WRITING TOOLS,PENTEL GRAPHGEAR,799.0,427,1929,4257318.31,3976560.7899999996,280757.52,2207.01
PROD000994,KITTEN HEEL PUMP POINTED,FOOTWEAR,WOMEN FOOTWEAR,NINE WEST,4999.0,652,942,13398068.08,11731817.57,1666250.51,14223.0
PROD001170,SATISFACTORY EARLY ACCESS,GAMING,PC GAMES,COFFEE STAIN STUDIOS,1499.0,677,2267,9651759.7,8233302.079999999,1418457.62,4257.5
PROD001077,MONEY CLIP SLIM STEEL,BAGS & LUGGAGE,WALLETS,BOSCA,1999.0,761,1111,6078378.94,5527757.11,550621.83,5471.09
PROD000224,SOIL TESTING KIT,HOME,GARDEN,DR. BACTO,799.0,701,3157,7306056.88,6447892.68,858164.2,2314.24
PROD000126,ETHNIC KURTA PAJAMA SET,CLOTHING,KIDS,MANYAVAR KIDS,1299.0,794,2069,7493249.01,6287868.6,1205380.41,3621.68
PROD001011,REACT INFINITY RUN 3,FOOTWEAR,SPORTS SHOES,NIKE,12995.0,505,729,26117885.95,22828122.599999998,3289763.35,35827.0
PROD000701,AROMATHERAPY DIFFUSER 300ML,HEALTH,WELLNESS PRODUCTS,URPOWER,1299.0,845,1922,7100492.41,6424198.32,676294.09,3694.32
PROD000533,STUFFED ELEPHANT GREY,TOYS,SOFT TOYS,JELLYCAT,2499.0,573,1564,10969310.51,9734095.14,1235215.37,7013.63
PROD001113,RD-88 STAGE PIANO,MUSIC & INSTRUMENTS,KEYBOARDS,ROLAND,134999.0,446,644,247713553.36,213032171.59,34681381.77,384648.37
PROD000677,FROZEN PARATHA 5 PIECES,GROCERIES,FROZEN FOOD,KAWAN,149.0,1148,6981,2939195.81,2649134.69,290061.12,421.03
PROD000480,HAND PADDLES SWIM TRAINING,SPORTS,SWIMMING,FINIS,1299.0,701,2309,8337250.28,7235726.28,1101524.0,3610.76
PROD001067,DOCTOR BAG STRUCTURED,BAGS & LUGGAGE,HANDBAGS,ESKE,4499.0,724,1687,21370380.57,18357049.23,3013331.34,12667.68
PROD000918,22KT GOLD NECKLACE SET,JEWELLERY,GOLD,GRT JEWELLERS,95000.0,505,729,199870219.1,177381051.79,22489167.31,274170.4
PROD001131,SM7DB DYNAMIC MICROPHONE,MUSIC & INSTRUMENTS,STUDIO EQUIPMENT,SHURE,42999.0,475,686,82825328.37,72975002.31,9850326.06,120736.63
PROD000371,IKIGAI,BOOKS,SELF-HELP,HÉCTOR GARCÍA / HUTCHINSON,299.0,736,4877,4085105.27,3880918.84,204186.43,837.63
PROD001207,BATTLE.NET RS.2000 BALANCE,GAMING,GAME CODES,BLIZZARD,2000.0,707,1777,10100576.18,8987593.89,1112982.29,5684.06
PROD000942,PLATINUM WEDDING BAND,JEWELLERY,RINGS,MALABAR GOLD,25000.0,576,875,60024183.4,52855250.699999996,7168932.7,68599.07
PROD000898,PENCIL GRIP ERGONOMIC PACK OF 6,STATIONERY,WRITING TOOLS,STAEDTLER,199.0,1171,4753,2702933.0,2504221.79,198711.21,568.68
PROD000458,RUGBY BALL OFFICIAL SIZE,SPORTS,SPORTS EQUIPMENT,GILBERT,1999.0,375,1238,6782543.93,5978255.35,804288.58,5478.63
PROD001133,SONY MDR-7506 STUDIO HEADPHONES,MUSIC & INSTRUMENTS,STUDIO EQUIPMENT,SONY,7999.0,631,911,20779607.1,18345912.55,2433694.55,22809.67
PROD000069,HUAWEI MATEPAD PRO 11,ELECTRONICS,TABLETS,HUAWEI,54999.0,491,709,107639247.73,87092772.37,20546475.36,151818.4
PROD000178,PADDED BRA,CLOTHING,INNERWEAR,AMANTE,799.0,934,3959,8993983.5,7361509.97,1632473.53,2271.78
PROD001012,GEL-NIMBUS 25 RUNNING,FOOTWEAR,SPORTS SHOES,ASICS,16999.0,433,625,29716918.8,26131714.900000002,3585203.9,47547.07
PROD000882,LEVER ARCH FILE A4 8CM,STATIONERY,FILES & FOLDERS,LEITZ,599.0,938,1924,3228501.58,3047945.47,180556.11,1678.02
PROD000730,SENSODYNE TOOTHPASTE 100G,HEALTH,PERSONAL HYGIENE,SENSODYNE,199.0,1192,6052,3351082.29,2910224.89,440857.4,553.71
PROD000167,SHERPA LINED JACKET,CLOTHING,WINTER WEAR,ALLEN SOLLY,4999.0,738,1440,20005239.12,16989847.560000002,3015391.56,13892.53
PROD001000,EMBROIDERED JUTI FLAT,FOOTWEAR,WOMEN FOOTWEAR,NEEDLEDUST,1999.0,784,1132,6275910.96,5467639.1899999995,808271.77,5544.09
PROD001035,DOUBLE MONK STRAP,FOOTWEAR,FORMAL SHOES,RED TAPE,3999.0,710,1576,17536971.49,15752273.059999999,1784698.43,11127.52
PROD000364,THE SANDMAN VOL 1,BOOKS,COMICS,NEIL GAIMAN / DC VERTIGO,1199.0,846,1535,5247330.87,5052962.04,194368.83,3418.46
PROD000045,AMAZFIT GTR 4,ELECTRONICS,SMARTWATCH,AMAZFIT,14999.0,449,648,27277201.38,22386215.799999997,4890985.58,42094.45
PROD000154,DHOTI KURTA SET,CLOTHING,ETHNIC WEAR,FABINDIA,2999.0,391,1036,8730158.46,7790272.350000001,939886.11,8426.79
PROD000634,SEEDLESS GREEN GRAPES 500G,GROCERIES,FRUITS,FRESHO,99.0,624,2186,608671.1,537654.3099999999,71016.79,278.44
PROD000310,LIP BALM SPF 30,BEAUTY,PERSONAL CARE,BURT'S BEES,299.0,537,2790,2401489.28,2168342.5999999996,233146.68,860.75
PROD000007,REALME 12 PRO+,ELECTRONICS,MOBILE,REALME,27999.0,403,582,46754422.24,40278017.2,6476405.04,80334.06
PROD000217,ROTI MAKER AUTOMATIC,HOME,KITCHEN,PRESTIGE,2499.0,784,2087,14690391.84,13139485.379999999,1550906.46,7039.0
PROD000736,REUSABLE CLOTH DIAPER SET,BABY,DIAPERS,BABYGOAL,1299.0,419,1008,3618815.85,3277062.02,341753.83,3590.1
PROD000738,NEWBORN TAPE DIAPERS 40PCS,BABY,DIAPERS,PIGEON,499.0,1005,3047,4270882.94,3714602.1800000006,556280.76,1401.67
PROD000014,HP SPECTRE X360 14,ELECTRONICS,LAPTOP,HP,169990.0,335,484,229882393.78,178816595.69,51065798.09,474963.62
PROD000962,DIAMOND TENNIS BRACELET 18KT,JEWELLERY,BRACELETS,ORRA,48000.0,517,747,99298201.21,91788971.08,7509230.13,132929.32
PROD001172,HOGWARTS LEGACY PS5,GAMING,CONSOLE GAMES,WB GAMES,3999.0,703,1366,15413380.21,13991786.520000001,1421593.69,11283.59
PROD000023,Z8 MIRRORLESS,ELECTRONICS,CAMERA,NIKON,349990.0,231,334,336256442.28,291905973.41999996,44350468.86,1006755.82
PROD000327,FACIAL STEAMER NANO,BEAUTY,GROOMING TOOLS,NOVABELLA,799.0,703,3365,7592079.8,6843294.24,748785.56,2256.19
PROD000423,SLEEPING BAG -5°C RATING,SPORTS,OUTDOOR,COLEMAN,3499.0,357,704,6775641.53,6101754.62,673886.91,9624.49
PROD000614,HALDIRAM BHUJIA SEV 400G,GROCERIES,SNACKS,HALDIRAM'S,199.0,1011,3470,1937701.65,1665922.8499999999,271778.8,558.42
PROD001053,3-PIECE LUGGAGE SET,BAGS & LUGGAGE,TROLLEYS,SKYBAGS,12999.0,454,656,23442193.74,19954534.729999997,3487659.01,35735.05
PROD000546,RC STUNT CAR 360 FLIP,TOYS,REMOTE CONTROL TOYS,HOSIM,3499.0,523,755,7373518.94,6286159.7,1087359.24,9766.25
PROD000554,WINDSHIELD SUN SHADE,AUTOMOTIVE,CAR ACCESSORIES,SOLBOUNCER,799.0,720,3338,7363161.21,6372989.31,990171.9,2205.86
PROD000744,APPLE MANGO PUREE POUCH 90G,BABY,BABY FOOD,PLUM ORGANICS,199.0,836,4239,2374860.11,2112882.94,261977.17,560.24
PROD000582,REVERSE CAMERA HD,AUTOMOTIVE,CAR ELECTRONICS,GARMIN,3999.0,746,2025,23067701.32,20843155.11,2224546.21,11391.46
PROD001110,EPIPHONE LES PAUL CLASSIC,MUSIC & INSTRUMENTS,GUITARS,EPIPHONE,29999.0,286,413,35522971.7,32567174.880000003,2955796.82,86012.04
PROD000181,SOLID WOOD DINING TABLE 6-SEATER,HOME,FURNITURE,PEPPERFRY,34999.0,466,673,67108880.91,59040055.62,8068825.29,99716.02
PROD001104,DREADNOUGHT D-28,MUSIC & INSTRUMENTS,GUITARS,MARTIN,149999.0,432,624,266087575.14,234981317.52999997,31106257.61,426422.4
PROD000425,TRAIL RUNNING SHOES,SPORTS,OUTDOOR,SALOMON,12999.0,648,936,34295096.01,30556424.95,3738671.06,36640.06
PROD001157,ARTIST 4/4 VIOLIN,MUSIC & INSTRUMENTS,VIOLINS,D Z STRAD,24999.0,372,537,37690980.18,32506777.88,5184202.3,70188.05
PROD000235,LED STRIP LIGHT 5M,HOME,LIGHTING,SYSKA,899.0,822,3825,9753532.87,8273038.369999999,1480494.5,2549.94
PROD000676,FRENCH FRIES CRINKLE CUT 500G,GROCERIES,FROZEN FOOD,MCCAIN,149.0,846,3992,1628634.95,1477993.8499999999,150641.1,407.97
PROD000099,EVERCADE EXP HANDHELD,ELECTRONICS,GAMING CONSOLES,BLAZE ENTERTAINMENT,8999.0,376,543,13581994.01,10727151.84,2854842.17,25012.88
PROD000194,BUDDHA FIGURINE BRASS,HOME,DECOR,CRAFTVATIKA,999.0,601,2733,7630663.9,6726612.850000001,904051.05,2792.05
PROD000557,STEERING WHEEL COVER LEATHER,AUTOMOTIVE,CAR ACCESSORIES,ZONE TECH,499.0,586,1982,2810159.77,2498140.65,312019.12,1417.84
PROD001201,PLAYSTATION STORE RS.5000 GIFT CARD,GAMING,GAME CODES,SONY PLAYSTATION,5000.0,376,543,7820131.66,7098149.29,721982.37,14401.72
PROD000447,GYM GLOVES WEIGHT TRAINING,SPORTS,ATHLETIC WEAR,RDX,799.0,941,2695,5974150.13,5090248.35,883901.78,2216.75
PROD001199,OCULUS RIFT S PC VR,GAMING,VR DEVICES,META,29999.0,438,633,52898831.7,48162904.830000006,4735926.87,83568.45
PROD000732,ACTIVE BABY TAPE DIAPERS XL 50PCS,BABY,DIAPERS,HUGGIES,1049.0,827,1907,5534210.73,4939711.65,594499.08,2902.05
PROD000893,CORRECTION TAPE 5M,STATIONERY,WRITING TOOLS,TOMBOW MONO,299.0,967,3813,3303004.92,3149425.6799999997,153579.24,866.25
PROD001140,MIDI CONTROLLER APC40 MK2,MUSIC & INSTRUMENTS,STUDIO EQUIPMENT,AKAI,24999.0,466,673,47329140.9,40774886.36,6554254.54,70325.62
PROD000054,"P735 4K QLED 55""",ELECTRONICS,TV,TCL,54990.0,414,598,91164245.93,77569381.60000001,13594864.33,152448.57
PROD000075,ECHO STUDIO,ELECTRONICS,SPEAKERS,AMAZON,21999.0,537,776,49094820.17,40197220.730000004,8897599.44,63266.52
PROD000767,"BABY MONITOR VIDEO 5"" SCREEN",BABY,BABY GEAR,VTECH,4999.0,369,674,9221154.93,8360982.029999999,860172.9,13681.24
PROD000560,REVERSE PARKING SENSOR 4-WAY,AUTOMOTIVE,CAR ACCESSORIES,BOSCH,1999.0,387,613,3556740.08,3078343.92,478396.16,5802.19
PROD000078,MARSHALL STANMORE III,ELECTRONICS,SPEAKERS,MARSHALL,34990.0,428,627,63688689.69,52135810.45999999,11552879.23,101576.86
PROD000592,RF-1400 FULL FACE,AUTOMOTIVE,HELMETS,SHOEI,49999.0,258,373,53258960.49,47711114.660000004,5547845.83,142785.42
PROD000405,CHAMPAK MAGAZINE 1 YEAR,BOOKS,CHILDREN BOOKS,DELHI PRESS,1199.0,903,2165,7127709.12,6738576.41,389132.71,3292.24
PROD000788,HOODED TOWEL + WASHCLOTH SET,BABY,CLOTHING,PAMPERS,699.0,976,3444,6869499.57,6300906.01,568593.56,1994.63
PROD000531,TEDDY BEAR 90CM,TOYS,SOFT TOYS,HAMLEYS,2999.0,690,1096,9118297.98,8207146.5600000005,911151.42,8319.61
PROD000900,INK REFILL BLUE 30ML,STATIONERY,WRITING TOOLS,PARKER,199.0,679,2957,1679815.29,1573953.0,105862.29,568.08
PROD000009,VIVO V30 PRO,ELECTRONICS,MOBILE,VIVO,39999.0,268,387,42770990.2,36733878.42,6037111.78,110519.35
PROD000908,CREPE PAPER ROLLS 12-COLOR,STATIONERY,CRAFT MATERIALS,DELI,299.0,1050,4581,3785838.81,3577992.64,207846.17,826.42
PROD000611,LAY'S CLASSIC SALTED 200G,GROCERIES,SNACKS,LAY'S,99.0,600,3969,1136242.25,994789.9299999999,141452.32,286.28
PROD000957,LONG BOHO NECKLACE TRIBAL,JEWELLERY,NECKLACES,ZAVERI PEARLS,699.0,717,1505,2976438.49,2662531.6300000004,313906.86,1977.7
PROD001205,EA PLAY 12 MONTHS PC,GAMING,GAME CODES,ELECTRONIC ARTS,2999.0,367,615,5057365.93,4416838.859999999,640527.07,8223.36
PROD000365,BATMAN: THE LONG HALLOWEEN,BOOKS,COMICS,JEPH LOEB / DC COMICS,1199.0,629,2261,7780818.88,7493362.18,287456.7,3441.32
PROD000366,X-MEN: DAYS OF FUTURE PAST,BOOKS,COMICS,CHRIS CLAREMONT / MARVEL,999.0,540,1718,4955095.5,4748015.17,207080.33,2884.22
PROD000862,SPIRAL NOTEBOOK A4 PACK OF 3,STATIONERY,NOTEBOOKS,CLASSMATE,199.0,920,3555,2053271.09,1937496.84,115774.25,577.57
PROD000393,CAT QUANTITATIVE APTITUDE,BOOKS,ENTRANCE PREP,ARUN SHARMA / MCGRAW HILL,699.0,623,3170,6369363.41,5995380.58,373982.83,2009.26
PROD001090,"LEATHER LAPTOP FOLIO 15""",BAGS & LUGGAGE,LAPTOP BAGS,HIDESIGN,5999.0,506,731,12614967.37,11154070.049999999,1460897.32,17257.14
PROD000146,KNITTED BEANIE,CLOTHING,ACCESSORIES,H&M,599.0,653,1792,3103269.43,2595658.6900000004,507610.74,1731.74
PROD000786,WINTER DUNGAREE SET,BABY,CLOTHING,BABYOYE,799.0,614,2364,5252974.28,4749044.28,503930.0,2222.07
PROD000212,INSTANT POT DUO 6L,HOME,KITCHEN,INSTANT POT,8999.0,353,638,16159413.11,14828834.049999999,1330579.06,25328.23
PROD000532,MINNIE MOUSE PLUSH 45CM,TOYS,SOFT TOYS,DISNEY,1299.0,519,1524,5472993.1,4923497.319999999,549495.78,3591.2
PROD001161,ELDEN RING PC STEAM KEY,GAMING,PC GAMES,BANDAI NAMCO,3499.0,573,1391,13380298.26,12218027.37,1162270.89,9619.19
PROD000409,101 DALMATIANS ILLUSTRATED,BOOKS,CHILDREN BOOKS,DISNEY PRESS,249.0,1045,6021,4130811.01,3923969.8699999996,206841.14,686.07
PROD000008,IQOO NEO 9 PRO,ELECTRONICS,MOBILE,IQOO,36999.0,311,449,46469006.62,36422629.92,10046376.7,103494.45
PROD001184,LOGITECH G502 X GAMING MOUSE,GAMING,GAMING ACCESSORIES,LOGITECH,5495.0,413,838,13206504.35,11424906.4,1781597.95,15759.55
PROD000288,COCONUT HAIR OIL 500ML,BEAUTY,HAIRCARE,PARACHUTE,249.0,851,3524,2442656.22,2263260.4800000004,179395.74,693.15
PROD000454,TENNIS RACKET PRO STAFF,SPORTS,SPORTS EQUIPMENT,WILSON,8999.0,358,517,12892723.45,11512294.16,1380429.29,24937.57
PROD001233,LATERAL FILING CABINET 4-DRAWER,OFFICE SUPPLIES,STORAGE CABINETS,IKEA,12999.0,580,838,31539912.19,28525280.380000003,3014631.81,37637.13
PROD000530,PANDEMIC BOARD GAME,TOYS,BOARD GAMES,Z-MAN GAMES,2999.0,373,1059,8875110.97,7929528.36,945582.61,8380.65
PROD000662,ATTA WHOLE WHEAT 10KG,GROCERIES,STAPLES,AASHIRVAAD,449.0,913,3640,4650041.59,4089811.67,560229.92,1277.48
PROD000720,AYURVEDIC COUGH SYRUP,HEALTH,AYURVEDA,ZANDU,129.0,594,3198,1186848.59,1050694.2200000002,136154.37,371.12
PROD000524,TICKET TO RIDE INDIA,TOYS,BOARD GAMES,DAYS OF WONDER,3999.0,646,949,10816403.04,9778190.569999998,1038212.47,11397.68
PROD000771,BABY WASH & SHAMPOO 400ML,BABY,BATH & SKIN CARE,JOHNSON'S BABY,299.0,888,4876,4148119.07,3706504.7399999998,441614.33,850.72
PROD000198,THROW CUSHIONS SET OF 5,HOME,DECOR,HOUSE THIS,2499.0,563,1112,7699268.41,6850570.54,848697.87,6923.8
PROD000104,POLO COLLAR T-SHIRT,CLOTHING,MEN,LACOSTE,3990.0,647,1041,11901162.4,10411016.3,1490146.1,11432.43
PROD000182,3-SEATER FABRIC SOFA,HOME,FURNITURE,IKEA,49999.0,483,698,99721220.14,86830723.54,12890496.6,142867.08
PROD000095,PLAYSTATION 5 DIGITAL EDITION,ELECTRONICS,GAMING CONSOLES,SONY,44990.0,322,465,59708974.38,47650033.86,12058940.52,128406.4
PROD000632,IMPORTED KIWI PACK OF 6,GROCERIES,FRUITS,ZESPRI,199.0,1176,7587,4309276.21,3686237.87,623038.34,567.98
PROD001149,PGA48 CARDIOID DYNAMIC VOCAL,MUSIC & INSTRUMENTS,MICROPHONES,SHURE,4499.0,614,1542,19611943.08,17937728.439999998,1674214.64,12718.51
PROD001094,PASSPORT COVER RFID,BAGS & LUGGAGE,TRAVEL KITS,BELLROY,2999.0,644,1179,10172546.44,8681181.82,1491364.62,8628.11
PROD000692,PULSE OXIMETER FINGERTIP,HEALTH,MEDICAL EQUIPMENT,CHOICEMMED,999.0,787,2055,5636770.68,4953472.02,683298.66,2742.95
PROD000320,SOAP BAR CHARCOAL,BEAUTY,BATH & BODY,WOW,249.0,880,4520,3250230.6,2938950.3200000003,311280.28,719.08
PROD001064,SHOULDER BAG CANVAS HOBO,BAGS & LUGGAGE,HANDBAGS,LAVIE,1799.0,839,3041,15531831.26,14206146.76,1325684.5,5107.47
PROD000230,DRIP IRRIGATION KIT,HOME,GARDEN,JAIN IRRIGATION,1999.0,645,1158,6559732.89,5785660.76,774072.13,5664.71
PROD000231,LED BULB 9W PACK OF 6,HOME,LIGHTING,SYSKA,599.0,537,2375,3902390.5,3317877.19,584513.31,1643.11
PROD000158,SALWAR KAMEEZ SET,CLOTHING,ETHNIC WEAR,GLOBAL DESI,2499.0,399,1134,7837311.64,6651998.1899999995,1185313.45,6911.21
PROD000826,PET GPS TRACKER,PETS,PET ACCESSORIES,TRACTIVE,3999.0,388,563,6486944.88,5613717.9799999995,873226.9,11522.1
PROD001153,INTERMEDIATE VIOLIN 4/4,MUSIC & INSTRUMENTS,VIOLINS,EASTMAN,29999.0,482,753,63474867.34,56801170.730000004,6673696.61,84295.97
PROD001162,CYBERPUNK 2077 PC STEAM,GAMING,PC GAMES,CD PROJEKT RED,2999.0,361,689,5953533.04,5354834.08,598698.96,8640.83
PROD000574,JUMP STARTER 1500A,AUTOMOTIVE,TOOLS,NOCO BOOST PLUS,8999.0,367,778,20094967.87,17685244.86,2409723.01,25829.01
PROD000590,OBD2 HEADS UP DISPLAY,AUTOMOTIVE,CAR ELECTRONICS,ATOTO,2499.0,413,933,6676264.97,5787087.49,889177.48,7155.7
PROD000864,GRID NOTEBOOK A5 5MM,STATIONERY,NOTEBOOKS,RHODIA,799.0,872,4387,9634815.06,9222812.97,412002.09,2196.22
PROD000750,FORMULA MILK STAGE 2 400G,BABY,BABY FOOD,SIMILAC,799.0,603,1949,4442314.18,3911339.5799999996,530974.6,2279.28
PROD000272,MATTE LIPSTICK SMUDGEPROOF,BEAUTY,MAKEUP,M.A.C,1800.0,613,1847,9600431.96,8658268.32,942163.64,5197.85
PROD000712,CHYAWANPRASH 1KG,HEALTH,AYURVEDA,DABUR,349.0,564,2738,2703222.9,2467704.35,235518.55,987.3
PROD000308,FOOT CREAM CRACKED HEELS,BEAUTY,PERSONAL CARE,O'KEEFFE'S,649.0,928,4893,9076057.5,8144734.4,931323.1,1854.91
PROD000514,1000PC PANORAMA PUZZLE,TOYS,PUZZLES,BUFFALO GAMES,1999.0,605,1067,6174349.43,5505972.279999999,668377.15,5786.64
PROD000880,COLORING PENCILS SET 48,STATIONERY,ART SUPPLIES,FABER-CASTELL,1299.0,744,2317,8413992.35,8067211.55,346780.8,3631.42
PROD001015,FRESH FOAM 880V13,FOOTWEAR,SPORTS SHOES,NEW BALANCE,12999.0,590,852,30996673.03,27573805.04,3422867.99,36381.07
PROD000077,SOUNDCORE MOTION X600,ELECTRONICS,SPEAKERS,ANKER,9999.0,420,645,18455732.86,15374631.98,3081100.88,28613.54
PROD000861,DOTTED BULLET JOURNAL A5,STATIONERY,NOTEBOOKS,LEUCHTTURM1917,1299.0,574,1478,5285562.18,4884631.399999999,400930.78,3576.16
PROD000350,FACTFULNESS,BOOKS,NON-FICTION,HANS ROSLING / HODDER,499.0,625,1422,2040820.27,1948547.37,92272.9,1435.18
PROD001070,COACH MINI SADDLE BAG,BAGS & LUGGAGE,HANDBAGS,COACH,29999.0,598,864,73828673.9,64610566.080000006,9218107.82,85449.85
PROD000870,DAILY PLANNER UNDATED,STATIONERY,NOTEBOOKS,PAPIER,1999.0,677,1376,7880751.92,7442171.8,438580.12,5727.29
PROD000376,THE 4-HOUR WORKWEEK,BOOKS,SELF-HELP,TIM FERRISS / VERMILION,449.0,979,4086,5107460.17,4831115.2,276344.97,1249.99
PROD000998,RUNNING SHOE CLOUD X,FOOTWEAR,WOMEN FOOTWEAR,ON RUNNING,14999.0,367,530,22393293.13,20527632.369999997,1865660.76,42251.5
PROD000638,AVOCADO 2 PCS,GROCERIES,FRUITS,NATURE'S BASKET,249.0,573,3368,2364637.83,2143907.87,220729.96,702.09
PROD001256,INDEX CARDS 4X6 PACK OF 200,OFFICE SUPPLIES,PAPER SUPPLIES,OXFORD,299.0,566,2637,2241062.3,2034023.9799999997,207038.32,849.85
PROD001002,KIDS RUNNING SHOE FLEX,FOOTWEAR,KIDS FOOTWEAR,NIKE,3995.0,667,1806,19884733.81,17404480.88,2480252.93,11010.37
PROD000223,GARDENING TOOL KIT 8-PIECE,HOME,GARDEN,KRAFT SEEDS,999.0,456,773,2202239.87,1880332.0,321907.87,2848.95
PROD001047,HIKING BACKPACK 50L FRAME,BAGS & LUGGAGE,BACKPACKS,DEUTER,12999.0,675,1013,37025033.44,32867879.269999996,4157154.17,36549.88
